"TaxongroepId";"TaxonsubgroepId";"Omschrijving";"Id";"NbnTaxonVersionKey";"WetNaam";"NedNaam";"TaxonType";"WetNaamKort"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"4657";"INBSYS0000001061";"Brachytheciastrum";NA;"Genus";"Brachytheciastrum"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"4658";"INBSYS0000001062";"Breidleria";NA;"Genus";"Breidleria"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"4659";"INBSYS0000001063";"Cleistocarpidium";NA;"Genus";"Cleistocarpidium"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"4660";"INBSYS0000001064";"Eurhynchiastrum";NA;"Genus";"Eurhynchiastrum"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"4661";"INBSYS0000001065";"Hageniella";NA;"Genus";"Hageniella"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"4662";"INBSYS0000001066";"Hygroamblystegium";NA;"Genus";"Hygroamblystegium"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"4663";"INBSYS0000001067";"Hylocomiastrum";NA;"Genus";"Hylocomiastrum"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"4664";"INBSYS0000001068";"Kindbergia";NA;"Genus";"Kindbergia"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"4665";"INBSYS0000001069";"Loeskeobryum";NA;"Genus";"Loeskeobryum"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"4666";"INBSYS0000001070";"Oxyrrhynchium";NA;"Genus";"Oxyrrhynchium"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"4667";"INBSYS0000001071";"Phascum";NA;"Genus";"Phascum"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"4668";"INBSYS0000001072";"Physcomitrella";NA;"Genus";"Physcomitrella"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"4669";"INBSYS0000001073";"Plasteurhynchium";NA;"Genus";"Plasteurhynchium"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"4671";"INBSYS0000001075";"Protobryum";NA;"Genus";"Protobryum"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"4672";"INBSYS0000001076";"Pseudoscleropodium";NA;"Genus";"Pseudoscleropodium"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"4673";"INBSYS0000001077";"Sciuro-hypnum";NA;"Genus";"Sciuro-hypnum"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"4674";"INBSYS0000001078";"Trichodon";NA;"Genus";"Trichodon"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"6744";"INBSYS0000046541";"Callicladium";NA;"Genus";"Callicladium"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"6752";"INBSYS0000046553";"Hymenostomum";NA;"Genus";"Hymenostomum"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7475";"NBNSYS0000042332";"Rhynchostegium";"Snavelmos";"Genus";"Rhynchostegium"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7483";"NBNSYS0000130319";"Anthoceros";"Hauwmos";"Genus";"Anthoceros"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7496";"NBNSYS0000130778";"Barbula";"Smaragdsteeltje";"Genus";"Barbula"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7506";"NBNSYS0000131219";"Campylium";"Goudmos";"Genus";"Campylium"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7529";"NBNSYS0000132004";"Cratoneuron";"Diknerfmos";"Genus";"Cratoneuron"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7543";"NBNSYS0000132452";"Didymodon";"Dubbeltandmos";"Genus";"Didymodon"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7545";"NBNSYS0000132621";"Drepanocladus";"Sikkelmos";"Genus";"Drepanocladus"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7555";"NBNSYS0000133109";"Eurhynchium";"Snavelmos";"Genus";"Eurhynchium"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7570";"NBNSYS0000133546";"Gymnostomum";"Kalkmos";"Genus";"Gymnostomum"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7574";"NBNSYS0000133787";"Herzogiella";"Pronkmos";"Genus";"Herzogiella"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7592";"NBNSYS0000134425";"Lejeunea";"Tuitmos";"Genus";"Lejeunea"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7594";"NBNSYS0000134477";"Leptodon";NA;"Genus";"Leptodon"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7623";"NBNSYS0000135976";"Oxystegus";"Haartandmos";"Genus";"Oxystegus"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7629";"NBNSYS0000136207";"Pedinophyllum";"Varentjesmos";"Genus";"Pedinophyllum"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7632";"NBNSYS0000136339";"Phaeoceros";"Hauwmos";"Genus";"Phaeoceros"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7637";"NBNSYS0000136617";"Plagiochila";"Varentjesmos";"Genus";"Plagiochila"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7638";"NBNSYS0000136709";"Pleuridium";"Kortsteeltje";"Genus";"Pleuridium"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7639";"NBNSYS0000136712";"Pleurochaete";"Kronkelbladmos";"Genus";"Pleurochaete"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7642";"NBNSYS0000136876";"Pottia";NA;"Genus";"Pottia"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7644";"NBNSYS0000136986";"Pseudephemerum";"Kortsteeltje";"Genus";"Pseudephemerum"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7655";"NBNSYS0000137369";"Rhynchostegiella";"Snavelmos";"Genus";"Rhynchostegiella"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7663";"NBNSYS0000137495";"Sanionia";"Sikkelmos";"Genus";"Sanionia"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7669";"NBNSYS0000137645";"Scorpidium";"Schorpioenmos";"Genus";"Scorpidium"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7692";"NBNSYS0000138501";"Tortella";"Kronkelbladmos";"Genus";"Tortella"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7693";"NBNSYS0000138504";"Tortula";"Sterretje";"Genus";"Tortula"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"7699";"NBNSYS0000138628";"Trichostomum";"Haartandmos";"Genus";"Trichostomum"
"664";"664";"Lijst van alle mossen exclusief Polytrichum en Polytrichastrum";"8327";"NHMSYS0000310617";"Scorpiurium Schimp.";NA;"Genus";"Scorpiurium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"283";"INBSYS0000000805";"Bartramia";"Appelmos (G)";"Genus";"Bartramia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"284";"INBSYS0000000806";"Calliergonella";"Puntmos (G)";"Genus";"Calliergonella"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"285";"INBSYS0000000808";"Campylophyllum";"Dwerggoudmos (G)";"Genus";"Campylophyllum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"286";"INBSYS0000000809";"Conardia";"Vlechtmos (G)";"Genus";"Conardia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"287";"INBSYS0000000811";"Crossidium";"Filamentjesmos (G)";"Genus";"Crossidium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"288";"INBSYS0000000812";"Dialytrichia";"Riviermos (G)";"Genus";"Dialytrichia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"289";"INBSYS0000000813";"Entosthodon";"Lentemos (G)";"Genus";"Entosthodon"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"290";"INBSYS0000000816";"Leptodictyum";"Beekmos (G)";"Genus";"Leptodictyum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"291";"INBSYS0000000817";"Microbryum";"Wintermos (G)";"Genus";"Microbryum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"292";"INBSYS0000000821";"Platyhypnidium";"Watervalmos (G)";"Genus";"Platyhypnidium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"293";"INBSYS0000000822";"Pseudocalliergon";"Wolfsklauwmos (G)";"Genus";"Pseudocalliergon"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"294";"INBSYS0000000828";"Serpoleskea";"Dwergkoordjesmos (G)";"Genus";"Serpoleskea"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"295";"INBSYS0000000829";"Straminergon";"Sliertmos (G)";"Genus";"Straminergon"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"296";"INBSYS0000000831";"Tomentypnum";"Viltnerfmos (G)";"Genus";"Tomentypnum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"1053";"INBSYS0000044263";"Metzgeria";"Boomvorkje (G)";"Genus";"Metzgeria"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"1054";"INBSYS0000044264";"Porella";"Pelsmos (G)";"Genus";"Porella"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"1055";"INBSYS0000044265";"Ptilium";"Struisveermos (G)";"Genus";"Ptilium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2319";"NBNSYS0000013876";"Polytrichum";"Haarmos (G)";"Genus";"Polytrichum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2881";"NBNSYS0000037120";"Pohlia";"Peermos (G)";"Genus";"Pohlia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2917";"NBNSYS0000040138";"Bryum";"Knikmos (G)";"Genus";"Bryum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2928";"NBNSYS0000041971";"Weissia";"Parelmos (G)";"Genus";"Weissia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2929";"NBNSYS0000041972";"Fossombronia";"Goudkorrelmos (G)";"Genus";"Fossombronia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2930";"NBNSYS0000041973";"Cephalozia";"Maanmos (G)";"Genus";"Cephalozia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2931";"NBNSYS0000041974";"Cephaloziella";"Draadmos (G)";"Genus";"Cephaloziella"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2944";"NBNSYS0000042238";"Amblystegium";"Pluisdraadmos (G)";"Genus";"Amblystegium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2945";"NBNSYS0000042252";"Chiloscyphus";"Lippenmos (G)";"Genus";"Chiloscyphus"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2946";"NBNSYS0000042264";"Fontinalis";"Bronmos (G)";"Genus";"Fontinalis"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2948";"NBNSYS0000042335";"Scapania";"Schoffelmos (G)";"Genus";"Scapania"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2954";"NBNSYS0000042532";"Calypogeia";"Buidelmos (G)";"Genus";"Calypogeia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2955";"NBNSYS0000042534";"Pellia";"Plakkaatmos (G)";"Genus";"Pellia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2979";"NBNSYS0000130128";"Aloina";"Aloëmos (G)";"Genus";"Aloina"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2984";"NBNSYS0000130168";"Amblyodon";"Stomptandmos (G)";"Genus";"Amblyodon"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2989";"NBNSYS0000130189";"Amphidium";"Druiprotsmos (G)";"Genus";"Amphidium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2993";"NBNSYS0000130232";"Anastrophyllum";"Kielmos (G)";"Genus";"Anastrophyllum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2995";"NBNSYS0000130245";"Andreaea";"Hunebedmos (G)";"Genus";"Andreaea"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"2999";"NBNSYS0000130258";"Aneura";"Vetmos (G)";"Genus";"Aneura"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3001";"NBNSYS0000130300";"Anomobryum";"Zilverbladmos (G)";"Genus";"Anomobryum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3002";"NBNSYS0000130301";"Anomodon";"Touwtjesmos (G)";"Genus";"Anomodon"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3009";"NBNSYS0000130350";"Antitrichia";"Weerhaakmos (G)";"Genus";"Antitrichia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3013";"NBNSYS0000130429";"Apometzgeria";"Rotsvorkje (G)";"Genus";"Apometzgeria"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3015";"NBNSYS0000130483";"Archidium";"Oermos (G)";"Genus";"Archidium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3029";"NBNSYS0000130684";"Atrichum";"Rimpelmos (G)";"Genus";"Atrichum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3031";"NBNSYS0000130702";"Aulacomnium";"Knopjesmos (G)";"Genus";"Aulacomnium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3036";"NBNSYS0000130777";"Barbilophozia";"Tandmos (G)";"Genus";"Barbilophozia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3037";"NBNSYS0000130812";"Bazzania";"Zweepmos (G)";"Genus";"Bazzania"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3045";"NBNSYS0000130886";"Blasia";"Flesjesmos (G)";"Genus";"Blasia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3047";"NBNSYS0000130903";"Blepharostoma";"Wimpertjesmos (G)";"Genus";"Blepharostoma"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3051";"NBNSYS0000130998";"Brachythecium";"Dikkopmos (G)";"Genus";"Brachythecium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3052";"NBNSYS0000131012";"Breutelia";"Pijpenragermos (G)";"Genus";"Breutelia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3055";"NBNSYS0000131038";"Bryoerythrophyllum";"Roestvoetje (G)";"Genus";"Bryoerythrophyllum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3062";"NBNSYS0000131082";"Buxbaumia";"Kaboutermos (G)";"Genus";"Buxbaumia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3067";"NBNSYS0000131137";"Calliergon";"Nerfpuntmos (G)";"Genus";"Calliergon"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3072";"NBNSYS0000131224";"Campylopus";"Kronkelsteeltje (G)";"Genus";"Campylopus"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3073";"NBNSYS0000131226";"Campylostelium";"Draaisteeltje (G)";"Genus";"Campylostelium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3084";"NBNSYS0000131318";"Catoscopium";"Pijpenkopmos (G)";"Genus";"Catoscopium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3091";"NBNSYS0000131404";"Ceratodon";"Purpersteeltje (G)";"Genus";"Ceratodon"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3102";"NBNSYS0000131665";"Cinclidium";"Koepelmos (G)";"Genus";"Cinclidium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3103";"NBNSYS0000131666";"Cinclidotus";"Kribbenmos (G)";"Genus";"Cinclidotus"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3105";"NBNSYS0000131675";"Cirriphyllum";"Spitsmos (G)";"Genus";"Cirriphyllum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3108";"NBNSYS0000131691";"Cladopodiella";"Stompmos (G)";"Genus";"Cladopodiella"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3111";"NBNSYS0000131736";"Climacium";"Boompjesmos (G)";"Genus";"Climacium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3116";"NBNSYS0000131835";"Cololejeunea";"Wratjesmos (G)";"Genus";"Cololejeunea"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3119";"NBNSYS0000131870";"Conocephalum";"Kegelmos (G)";"Genus";"Conocephalum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3137";"NBNSYS0000132049";"Cryphaea";"Vliermos (G)";"Genus";"Cryphaea"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3138";"NBNSYS0000132099";"Ctenidium";"Kammos (G)";"Genus";"Ctenidium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3144";"NBNSYS0000132179";"Cynodontium";"Hondstandmos (G)";"Genus";"Cynodontium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3157";"NBNSYS0000132407";"Dichodontium";"Beeksterretje (G)";"Genus";"Dichodontium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3158";"NBNSYS0000132420";"Dicranella";"Pluisjesmos (G)";"Genus";"Dicranella"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3159";"NBNSYS0000132422";"Dicranodontium";"Priembladmos (G)";"Genus";"Dicranodontium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3160";"NBNSYS0000132429";"Dicranoweisia";"Sikkelsterretje (G)";"Genus";"Dicranoweisia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3161";"NBNSYS0000132430";"Dicranum";"Gaffeltandmos (G)";"Genus";"Dicranum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3164";"NBNSYS0000132504";"Diphyscium";"Dwergmos (G)";"Genus";"Diphyscium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3165";"NBNSYS0000132522";"Diplophyllum";"Zaagmos (G)";"Genus";"Diplophyllum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3168";"NBNSYS0000132540";"Discelium";"Herfstmos (G)";"Genus";"Discelium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3169";"NBNSYS0000132558";"Distichium";"Visgraatjesmos (G)";"Genus";"Distichium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3170";"NBNSYS0000132564";"Ditrichum";"Smaltandmos (G)";"Genus";"Ditrichum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3172";"NBNSYS0000132609";"Douinia";"Wasmos (G)";"Genus";"Douinia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3183";"NBNSYS0000132805";"Encalypta";"Klokhoedje (G)";"Genus";"Encalypta"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3184";"NBNSYS0000132851";"Entodon";"Cilindermos (G)";"Genus";"Entodon"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3185";"NBNSYS0000132872";"Ephemerum";"Eendagsmos (G)";"Genus";"Ephemerum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3197";"NBNSYS0000133031";"Eucladium";"Tufmos (G)";"Genus";"Eucladium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3205";"NBNSYS0000133232";"Fissidens";"Vedermos (G)";"Genus";"Fissidens"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3210";"NBNSYS0000133277";"Frullania";"Roestmos (G)";"Genus";"Frullania"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3212";"NBNSYS0000133287";"Funaria";"Krulmos (G)";"Genus";"Funaria"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3227";"NBNSYS0000133503";"Grimmia";"Muisjesmos";"Genus";"Grimmia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3231";"NBNSYS0000133535";"Gymnocolea";"Broedkelkje (G)";"Genus";"Gymnocolea"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3233";"NBNSYS0000133561";"Gyroweisia";"Voegenmos (G)";"Genus";"Gyroweisia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3234";"NBNSYS0000133564";"Habrodon";"Duizendpootmos (G)";"Genus";"Habrodon"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3236";"NBNSYS0000133639";"Haplomitrium";"Mijtermos (G)";"Genus";"Haplomitrium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3237";"NBNSYS0000133653";"Harpanthus";"Zadelmos (G)";"Genus";"Harpanthus"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3239";"NBNSYS0000133672";"Hedwigia";"Granietmos (G)";"Genus";"Hedwigia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3244";"NBNSYS0000133715";"Helodium";"Schansmos (G)";"Genus";"Helodium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3246";"NBNSYS0000133751";"Hennediella";"Ziltmos (G)";"Genus";"Hennediella"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3251";"NBNSYS0000133799";"Heterocladium";"Schemermos (G)";"Genus";"Heterocladium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3259";"NBNSYS0000133872";"Homalia";"Spatelmos (G)";"Genus";"Homalia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3260";"NBNSYS0000133875";"Homalothecium";"Zijdemos (G)";"Genus";"Homalothecium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3261";"NBNSYS0000133882";"Homomallium";"Pluchemos (G)";"Genus";"Homomallium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3263";"NBNSYS0000133891";"Hookeria";"Glansmos (G)";"Genus";"Hookeria"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3269";"NBNSYS0000133986";"Hygrohypnum";"Spatwatermos (G)";"Genus";"Hygrohypnum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3270";"NBNSYS0000134006";"Hylocomium";"Etagemos (G)";"Genus";"Hylocomium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3271";"NBNSYS0000134017";"Hyocomium";"Beekveermos (G)";"Genus";"Hyocomium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3274";"NBNSYS0000134039";"Hypnum";"Klauwtjesmos (G)";"Genus";"Hypnum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3286";"NBNSYS0000134168";"Isothecium";"Palmpjesmos (G)";"Genus";"Isothecium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3288";"NBNSYS0000134187";"Jamesoniella";"Bronslevermos (G)";"Genus";"Jamesoniella"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3292";"NBNSYS0000134207";"Jungermannia";"Oortjesmos (G)";"Genus";"Jungermannia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3297";"NBNSYS0000134263";"Kurzia";"Spinragmos (G)";"Genus";"Kurzia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3308";"NBNSYS0000134415";"Leiocolea";"Gladkelkje (G)";"Genus";"Leiocolea"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3311";"NBNSYS0000134449";"Lepidozia";"Neptunusmos (G)";"Genus";"Lepidozia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3312";"NBNSYS0000134469";"Leptobarbula";"Steentjesmos (G)";"Genus";"Leptobarbula"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3313";"NBNSYS0000134470";"Leptobryum";"Slankmos (G)";"Genus";"Leptobryum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3314";"NBNSYS0000134516";"Leskea";"Uiterwaardmos (G)";"Genus";"Leskea"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3316";"NBNSYS0000134531";"Leucobryum";"Kussentjesmos (G)";"Genus";"Leucobryum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3317";"NBNSYS0000134537";"Leucodon";"Eekhoorntjesmos (G)";"Genus";"Leucodon"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3330";"NBNSYS0000134718";"Lophocolea";"Kantmos (G)";"Genus";"Lophocolea"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3331";"NBNSYS0000134728";"Lophozia";"Trapmos (G)";"Genus";"Lophozia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3334";"NBNSYS0000134757";"Lunularia";"Halvemaantjesmos (G)";"Genus";"Lunularia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3344";"NBNSYS0000134887";"Marchantia";"Parapluutjesmos (G)";"Genus";"Marchantia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3346";"NBNSYS0000134897";"Marsupella";"Vetkelkje (G)";"Genus";"Marsupella"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3350";"NBNSYS0000134926";"Meesia";"Langsteelmos (G)";"Genus";"Meesia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3359";"NBNSYS0000135151";"Micromitrium";"Speldenknopmos (G)";"Genus";"Micromitrium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3360";"NBNSYS0000135196";"Mielichhoferia";"Koperbladmos (G)";"Genus";"Mielichhoferia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3363";"NBNSYS0000135247";"Mnium";"Sterrenmos (G)";"Genus";"Mnium"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3366";"NBNSYS0000135260";"Moerckia";"Kraalmos (G)";"Genus";"Moerckia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3372";"NBNSYS0000135394";"Mylia";"Kelkjesmos (G)";"Genus";"Mylia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3377";"NBNSYS0000135465";"Nardia";"Vleugelmos (G)";"Genus";"Nardia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3380";"NBNSYS0000135485";"Neckera";"Kringmos (G)";"Genus";"Neckera"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3385";"NBNSYS0000135658";"Nowellia";"Krulbladmos (G)";"Genus";"Nowellia"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3389";"NBNSYS0000135707";"Octodiceras";"Watervedermos (G)";"Genus";"Octodiceras"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3391";"NBNSYS0000135731";"Odontoschisma";"Dubbeltjesmos (G)";"Genus";"Odontoschisma"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3392";"NBNSYS0000135772";"Oligotrichum";"Noors mos (G)";"Genus";"Oligotrichum"
"665";"665";"Lijst van alle mossen exclusief Sphagnum";"3404";"NBNSYS0000135897";"Orthodontium";"Geelsteeltje (G)";"Genus";"Orthodontium"
